review,label
"I like the film, not because it is on love or it is funny, but because it tell a story of mutual dependence of the characters. Alice love all others in her family, though the feeling to everyone is different, but they are all deep and long lasting. the feelings are not thunder like, but like a spring rain. they just need each other, so Wilbur stop trying to kill himself and learn to take care of Alice and her daughter. but I don't know why it is described as a comedy, for it contains very few funny scenes, to some one, it is moving. so if it takes another genre, it would have different audience and they will have quite different opinion to the film.",unsup
"Lenny is a powerful movie about the life of tortured comic Lenny Bruce and his wife Honey. The surprise of the film is it focuses a great deal of time on Honey, which is fine because I am all ready very familiar with the entire story of Lenny Bruce. His wife is usually not talked about as much and this movie does a good job dealing with her. The acting is excellent, Hoffman is dead on as Lenny Bruce, he looks and acts a lot like him. Perrine is just as good as Honey. The movies only flaw is that I know so much about Lenny Bruce, a lot of this felt like old material. But the acting and atmosphere more than makes up for the fact I all ready knew most of what would happen in the movie.",unsup
"I think this is one of the first Belgium films I've ever seen so I didn't really know what to expect.<br /><br />Keeping in mind that I saw this in France, in French, with no English subtitles I think I understood well enough the plot. (je parle assez bien francais) Not to give anything away, a 40 something woman who works in a fast food shop gets locked into the shops freezer. From then she experiences I guess what you could call a mid-life crisis.<br /><br />It's funny, in an offbeat sort of way, there's not a lot of dialog... and i really must insist, if you do happen to find a copy of this film watch it in french with subtitles (i swear you lose so much from films when you watch it in the dubbed version) I'd give it 8 out of ten, because i came out of the cinema with a smile on my face thinking 'what the?' lol",unsup
"This is a harrowing movie, and it moves relentlessly. Still it is utterly unique among war films in that it focuses exclusively on the civilian experience, the loss of humanity ordinary people undergo during wartime. The two young, married musicians undergo a slow, battering process of degradation at the hands of both sides of a civil war. Utterly stripped of sentimentality, the film offers a bleak vision of the modern world, and one I believe particularly recognizable to many Europeans. With brave, intense performances by Liv Ullmann (never better) and Max von Sydow (likewise). For my money, the most indelible film Bergman ever created.",pos
"OK...I think I missed something here. Not to mention I did like the ending on this at all. I watched this a least three time already and is still lost. Was Roger supposed to be some kind of under cover terrorist driving around in that cab? OMG...did I misinterpret this film or what. I keep watching and watching and I'm still lost. The ending could have been better. I'm still looking for more. However i did read the synopsis on this and it was nothing like I thought it would be. Overall there may have been some good shots here but I was very disappointed. And if I had wasted my money to go see this in the movies, I'd asked for a refund...No,no,no better yet... I would've demanded a refund. You disappointed me in this one Guenveur.<br /><br />Grumble",unsup
"No,no,no. That is my advice to you if you are wanting to see this film. Anthony Perkins is the one and ONLY Norman Bates,as is Janet Leigh in her role as Marion Crane. This just seems like a colorized version of Psycho,with a few mildly different touches thrown in for a more modern appeal. Vaughn is dull as ill Norman,and Viggo Mortenson's Sam Loomis seems too much the cowboy compared to the original. Please folks,do yourself some justice. Don't bother with this. One can only wonder what Mr. Alfred Hitchcock and Mr. Anthony Perkins would be thinking right now.......<br /><br /> * out of ****",neg
"In one word bizarre. I can't think of any TV series stranger in a bad way. A robotic dog who fights bad guys, yes you heard me. Top that off with a theme song and opening that will have you on the floor laughing (think Wonder Woman opening meets robotic dog). Top it all off with suspense that never starts and aghh. If your a fan of bad television, I mean the stuff that's so bad its funny, well this is the show for you, run to your nearest library or video store and pick it up. If you're a fan of doctor who that thinks this looks interesting don't waste your time.",unsup
"I saw this once probably like most people my age(55) back in the 60's. I understand the dissatisfaction with the final product by both families. But this is a great movie, it was a great Opera; but as a film it is wonderful. This film should be released at least to video, other generations can gain an appreciation of great music and story telling. The cast was made up of some of the greatest Black actors ever, most have now passed away; only Sidney P. is still with us. Please don't wait until he is gone and the film as all old film does, becomes unusable do to the ravages of time. Again this is a great film which is something that one does not see very often today, if at all.",pos
"this sequel is nowhere near as good as the original.there is lots of blood in this one,courtesy of the fight scenes.,which is a good thing.the fight scenes themselves aren't too bad.however, if found the plot to be lame and uninteresting.this martial arts movie did not really engage my interest very much.this movie lacks the depth(i,i said depth and martial arts movie in the same sentence)of the first film and even the following two sequels.the worst part of the experience is the song selections and choice of band.who picks this crap.these guy don't even rate as flea bag bar band.and the songs are pathetic.the only good things in this movie are Sasha Mitchell,who makes a credible hero and Dennis Chan,who plays the wise oriental sidekick.i suppose i could eke out a 5/10 for this movie,since it is watchable,but the music just sucks so damn bad,i have to give ""Kickboxer 2"" 4/10",unsup
"as a high school student subjected to watch this film by an extremely intelligent teacher, im ashamed that he would choose this to show to us. it is so boring, so poorly acted, and so poorly filmed admist many a blue-screen and black and white images that don't fit in at all. now i know i sound like a teenager, but i usually like this stuff. this was horrible though. churchill annoyed me to no end and lithgow as f.d.r. was just annoying. stalin, hes a funny man.<br /><br />""uncle joe"" ""i think ill leave now""<br /><br />are you kidding?<br /><br />1/10",unsup
"When I saw this movie, it struck me as more of a comedy with a horror ending hence the reason why I rated it a 4. If rated from the perspective of a horror, I give it a really generous 3. Most of the movie will make you laugh if you watch it without the expectation of it being a horror. The acting seems to be spitefully lame which adds to it's comedic effect. You need to be naive or really young to enjoy this as a horror. If you're looking for a good scare, THIS IS NOT THE MOVIE FOR YOU!!! If you're into cheesy horror films because you're bored and you need a good laugh, this would give Troll 2 serious competition. You'll laugh at the fact that someone made this movie and labeled it a horror.",unsup
"I first learned about ""Countdown w/Keith Olbermann"" when I read a transcript of Keith Olbermann's special comment ""Liar in Chief...the president who makes things up"", identifying that George W. Bush had claimed that Democrats had made certain claims (which of course they'd never actually made). Ever since then, I've watched his show almost every night. It's just about the best thing out there. Who else would rip at the Bush administration and poke fun at Britney Spears/Paris Hilton/Lindsay Lohan/""American Idol"" like this? Not to mention having George Carlin as a guest.<br /><br />Anyway, this is the news show that I recommend above pretty much all others (of course, there's always ""The Daily Show"" and ""The Colbert Report""). In times like these, such a program is what we all need.<br /><br />As for the worst persons in the world: The bronze goes to: me. I said in my IMDb review of ""Ed Wood"" that it was the first R-rated movie that I'd ever seen in the theaters. I remembered a few months later that ""Serial Mom"" was the first R-rated movie that I'd seen in the theaters (followed by ""Backbeat"", and then ""Ed Wood""). I apologize for this.<br /><br />The runner-up: Rupert Murdoch. Through his media outlets (namely Fox Noise), he has buried a story about Sibel Edmonds. She has exposed the theft of US nuclear secrets and how they made their way to Pakistan and Saudi Arabia with the help of Turkey and Israel. But according to Murdoch's MSM, this is nowhere near as important as Britney Spears. Tell me, Rupert. If - as Roger Ailes claims - presidential candidates who can't face Faux News can't face al-Qaida, does that mean that Fixed News has practically no interest in stopping al-Qaida. I always knew that the two entities were equally intolerant, but might it go that far? <br /><br />But the winner: no, it's not Bill Orally, but Indonesia's former dictator Suharto. He died today without ever having undergone prosecution for the murder of almost 1 million people in Indonesia and East Timor during his 32 years in power (not to mention letting Nike establish sweatshops throughout his country). And now no one can prosecute him. Oh well, at least he'll spend eternity in Hell.<br /><br />Suharto. Today's...worst...person...in the world! Anyway, Keith Olbermann hosts a great news show.",unsup
"i love the french cinema, i am not bashing this film because i havent seen alot of foreign films but they have copied the american film industry and made a worthless clone of previous french films. okay maybe i am a little to hard, but when i watch a film i expect certain things and so it should be advertised as an experimental film. there is no drama just two people who have an affair in a hotel, so theres a little mood going on; a night, a transit strike. and to top if off there's even a director's commentary, about what? two people who meet with hardly any dialogue and hardly any chemistry? the dialogue is so muted at times that i couldn't even practice my french. i am so angry after watching this, a film that shouldnt even have been made.",unsup
"I first saw this movie when I was about 12 years old. It has been one of my favorites since... It's so perfect in all it's glory complete with awesome soundtrack, cheesy dialog, and it was both hilarious and terribly sad. The first movie I really just had a fit about at the end... I won't ruin it for you guys but boy is it a tear jerker... I just remember feeling SO sad for Gary! What a bunch of cool characters in this movie it's genius!!! They are all so great even the nerdy girl Gary doesn't like...(she had a nice little body though). I can't believe all the girls go for Rick he is such a sleaze ball with his handkerchief tied around his neck!!! ha ha ha... When watching this movie be prepared for lots of sex jokes complete with sexually transmitted diseases(almost). But a love story at heart with real problems, dealing from insecurity to life altering decisions that make you think and feel genuine sorrow for the cast. I love this movie !!! If you like Valley Girl another all time classic you will too!",pos
"Michael Winterbottom's Wonderland uses the same formula as another movie of 1999, the beautiful Magnolia, in which we follow the life of many characters, which are linked together. The main difference between the characters of both movies, is that while Magnolia's characters were unconventional, those in Wonderland are the kind of people you cross on the streets everyday. But while the story between both movies are in the same vein, the treatment in each movie is totally different. While Magnolia was only about the many ""main"" characters in the movie, the OTHER PEOPLE get much of the camera's attention in Wonderland. In many scenes, the camera is distracted by people around the main characters. This is interesting since you get the feeling that everyone on the street has a story to tell. The acting is very convincing. You never get the feeling you are watching actors. Although some scenes are a bit too long, the movie is very rarely boring. I can only think of one scene where I thought ""OK, enough, I get it... This is just too long."". Sometimes the documentary style camera is a bit annoying. Other times, it is perfect. A scene in an hospital at the end was memorable. All in all, this is a good movie, with some flaws but also beautiful moments.<br /><br />80%",unsup
"Nothing in film upsets me more than a dumbed-down, cheesed-up remake of a truly great work of art.<br /><br />I cannot understand what would possess anyone to commit such an atrocity, and I cannot recommend that anyone waste their time on this piece of trash when they could instead be watching the original, ""Wings of Desire"" (1987), and its sequel. The remake may employ better-known actors, but it adds nothing of merit while stripping away most of the original's emotional depth. <br /><br />Had I not first seen the vastly superior original, I might have enjoyed this movie enough to sit through more than the first half and give it 4/10 stars.",unsup
"This movie is profound, disturbing, and most of all, inspiring. I continue to be amazed at man's inhumanity to man, and equally amazed at how some men rise above all of that to live and die with integrity. This is the true story of POWs in WWII. It will change you and challenge you. Everything about it is excellent-- screenplay, direction, acting, production value, commentaries. But be forewarned. It's brutal. This story was originally produced as ""Bridge on the River Kwai,"" but this is the TRUE version. The original was changed and sanitized. I was especially touched by the several scenes near the end where characters reached their natural conclusion, and by the postscript, which brought the viewer to the present. This film is worth watching several times.",unsup
"As a devoted fan of Rutger Hauer I've seen some crappy productions. This, a remake of a western in a sci-fi setting, tops them all. Can anybody tell me why asteroids have an atmosphere and why you would use a pick-ax when you go there by spaceship?",unsup
"OK, I admit I watched this movie on Mystery Science Theater 3000 (which I am a huge fan of), but I am not one of those people who automatically gives an MST3K movie a 1/10 rating. Although I hate many of the movies they play, and some are among of the worst movies I've ever seen, I have actually been able to enjoy some MST3K movies. That being said, this is one of the worst movies I've ever seen. (It is no wonder, in fact, that the MST3K writers themselves commented that this one was one of the worst. Don't believe me? Check out their site.)<br /><br />To me, this movie is a good example of what NOT to do in filmmaking. The dialogue is very bad, the acting is worse, the cinematography is pathetic the direction (while perhaps being the best thing in this movie) is bad.<br /><br />The pacing is the worst part in this movie. A few times in this movie, the viewer had to wait literally minutes for something to happen. While minutes may not sound like a very long amount of time, it can be in a movie, particularly in this one. I'm sure it was meant to create a mood, but I was just very bored. It truly felt like ten minutes.<br /><br />If ""suspension of disbelief"" means ""almost falling asleep during a movie"", then this has plenty of that. But THE SCREAMING SKULL is just so horrible, there is no way I could have possibly even gotten interested in anything that was actually going on in the film, and thus the ""suspension of disbelief"" was indeed non-existant.<br /><br />One of the worst, and probably the most boring movie I've ever seen.<br /><br />1/10",neg
"Should we take the opening shot as a strange frame??? I guess we have to. Anyway two women are behind a closing umbrella, they walk upstairs to the talent agency and we go with them...and then they are never to be seen again. Okay, how come not INSIDE the place, at the piano, or even outside with the SOUND of the piano, then track inside and over, a la Hitchcock??? So I guess Clouzot is already telling us in a not very subliminal manner that we are following a segment of postwar society: especially how he then uses a Citizen Kane=like song cut up into about five pieces to show the lady singing traveling from the talent agency all the way to her first roses and applause of her Vaudeville debut.<br /><br />After that we are relentless observers of more or less small disgusting details of a defeated country getting off its war torn tattered knees. And nobody ever handled small disgust better than Clouzot. In fact, too bad he never tried Sartre's Nausea. Almost everything we see after the first few minutes makes us ever so slightly queasy. ....okay, okay I'm grossly overstating that, let's just settle for a general feel of a lot of the film. Look carefully, in fact, and you will even see one of the cops picking his nose. And in how many films has anyone ever done that. Then there is a very loud nose blowing bit in front of the photographer lesbian by the main cop, and notice that she does not, literally, blink an eye or raise an eyebrow.<br /><br />The point of all this is an almost feverish immersion in contiguity, seemingly, until you can smell practically every scene as well as see and feel it. <br /><br />As for the other aspects of the movie, others here have covered them in a lot more detail than I. But forget about the mystery here: this is the ultimate McGuffin. Clouzot is about as interested in the real killer as those two women coming in out of the rain in the first few seconds of the film and are never seen again. From beginning to end all he wanted to do was follow a bunch of people around, not even particularly interesting ones at that, and say, here look at this woman's twitch, that man's hitching of his pants in all their insignificance, years and years before Tina Turner was singing we don't need another hero. \<br /><br />Even the forced levity of the ending is bleakly done in a dilapidated part of Paris, and rather chilly bare walled apartment. With only the couples love for each other to see them through, as if to say there must be two or three million like you throughout the city, working your fingers off by the day for a little love at night.<br /><br />From this it was just a short step to Wages of Fear and the ultimate in despair. <br /><br />They don't even know how to make films like this anymore in the U.S. For that matter, they didn't even know how to very much in France then, much less now. The relentless detail of gesture makes even the neorealists of Italy look like bad psychologists. Which I guess makes Clouzot a kind of Rosselini on speed. <br /><br />Very enjoyable nonsense, this movie. The only flaw, seems to me, and as was pointed out by another viewer, the lead woman is somehow not quite right. Everybody else in the film is just about perfectly cast.",pos
"Everyone involved with this project should be ashamed as to the result of their efforts. Oh. I laughed a coupe of times , but I laughed a couple of times during Schindler's list also. They really screwed up a good premise.",neg
"I'm glad this show wasn't a waste and that other's enjoyed it, but honestly, I didn't care for it. I tried to enjoy it as a comedy, satire, mystery, even as a second-rate show to make fun of, but it didn't capture my interest. It just got more irritating.<br /><br />I got through about 40 minutes of the pilot and had to turn it off. Usually I give shows/movies more time before judging it. After watching for 20 minutes, I wanted to turn the show off but didn't to see if it got any better; so watching it for 40 minutes was a stretch.<br /><br />The lead character had little charisma and made stupid decisions (but not in a clever way). The plot was predictable. I found the culture clash to be offensive and not funny. The lead character's animosity towards his dog was annoying.<br /><br />Sorry, I wanted to like it but it didn't do it for me. I don't think the show ""went over my head."" I got the jokes, It just didn't make me laugh. Eddie's cockiness and stupidity just wore on my nerves after awhile.",unsup
"But, I have serious hopes that she will choose better vehicles in the future. As much as I like her, by the end of this movie, I had the desire to duct tape her to a theatre chair while I extracted my fifteen bucks from her purse that I paid to see this train derailment of a teen flick. Andy, talk to her boy.",unsup
"Living just down the Hwy from Georgetown, Co...I remember this movie well and thought it was great! The story seems like something John would do even in real life, but there is something that I will always remember most about the movie. For those of you who don't live in Denver...every Christmas, the city of Denver, Co puts up a fabulous display of lights and decorations at the Civic Center in downtown Denver. Well...as it so happened, during the filming of this movie, a Nativity scene was needed. So...it was borrowed from the Civic Center display...with permission, by the way! Someone had forgotten to advice the powers that be, and it was reported stolen! A frantic search began with law enforcement for a few days. Finally, someone spoke up and remembered loaning it to the film crew in Georgetown! It was returned and put back where it belonged! As it turns out...it wasn't featured all that much in the movie...you can barely see it during the Christmas show with the children. It did create quit a disturbance though...",pos
"Haven't played the game? Don't bother. This is for the Final Fantasy VII fans out there that beat the game, and no other will appreciate this rare gem of a movie. Want to watch it and love it? Buy the game, beat it and then watch it. When's the last time you've seen an excellent movie based on a video game? Well, this is it.<br /><br />The story takes place two years after the game and no short summaries are given to refresh your memory (though I doubt many would forget), and goes right into the one hour and forty-one minute adventure.<br /><br />All your favorite characters are there, even Cait Sith. The voice acting is superb in the Japanese version, every character is cast perfectly. Cloud sounds tough and broody, Tifa sounds kind yet strong...Aeris is also perfect, she sounds exactly as I imagined. Cait Sith sounds less cute than I imagined, but worked very well.<br /><br />The character models are spectacular, great textures and lighting. The environments are breathtaking and the battles are choreographed in a way to make The Matrix blush. The amazing camera work comes through in the bike chases, for example, where your eyes are just screaming in satisfaction and your lungs breathing heavily without consent.<br /><br />The music is typical Uematsu quality, which means its top notch. Familiar tunes are remade to accompany Advent Children's graphical leap, which meshes with the visual aspects very well. There's even an inside joke for the fans that involves music, it'll make you smile for sure.<br /><br />I did not watch it with subtitles since I'm half-Japanese so I can't say that the subtitles are any good. In Japanese, however, the dialogue is very good and every word sounds like it's coming from real living beings, not just actors. Impressive. I'll watch this again someday with subtitles to see the differences since I've played both the Japanese and American release of Final Fantasy VII.<br /><br />If you are a fan of Final Fantasy VII, buy this movie the day it comes out or pre-order it. If you haven't played the game but want to see this movie very badly, don't waste your time: buy the game, beat it, and then come back for this DVD. I won't tell you to not watch it, but play the game. It'll make the experience a lot better and won't leave you in the dust scratching your heads.<br /><br />Come back, old friends - it's time to go on an adventure again with your brave comrades!",pos
"Jefferey dahmer was one sick guy. There's not much to say about him that hasn't already been said, except that the many documentaries, and films made about him are probably better than this one. It's Ridiculously cheesy. It's so cheesy, a guy who posted the whole film on youtube added some annotations to make the viewer laugh.<br /><br />Carl Crew (Who's he?) stars as Serial killer Jeffrey dahmer, Who's killing spree began in 1978 with a young guy dahmer just wanted to be friends with, a finally in 1991 with a man he wished to have sex with, and eat.<br /><br />I didn't bother to watch the whole film through. it's basically a documentary that shows all the attacks dahmer pulled off before he got caught. And since this film was made in 1993, one year before dahmer was bludgeoned to death by a fellow inmate, The death of dahmer isn't shown. but it Probably would've been as cheesy as this cheese-fest.<br /><br />1/10",neg
"If GO director Doug Liman collaborated with Pedro Almodovar on a remake of that film, you might just about get something equal to NOT LOVE JUST FRENZY. Set in the mid-'90's omnisexual club scene in Madrid, there's plenty of sex, drugs, betrayal, death and dance beats to go around. Those not used to movies with subtitles probably won't have the wherewithal to stick with this one, but veteran viewers of such fare as WHAT HAVE I DONE TO DESERVE THIS?, WOMEN ON THE VERGE OF A NERVOUS BREAKDOWN and AMOR DE HOMBRE know that the eventual rewards are worth it. <br /><br />Blond, hedonistic nymphomaniac bartender/actress Monica (Caetana Guillen Cuervo), sweet- natured Yeye (Ingrid Rubio) and vivacious activist Maria (Beatriz Santiago) are three flatmates looking for a fourth to let a spare room at their place, to stretch the rent with some extra dinero. Unfortunately, friendships and romantic entanglements will be the main things stretched past the breaking point, when Monica decides to rent the room to Max (Nancho Novo), Yeye's sexy, shady ex-boyfriend who has a secret he won't let get out, and a certain appendage he can't seem to keep...in his pants. <br /><br />Keeping the pot at a roiling boil are subplots including Alberto (Gustavo Salmeron), Yeye's gay ""play husband"" who is having an affair with a married bisexual, Alex (Javier Albala) and a mad infatuation with straight physique model, David (Liberto Rabal); Luis (Javier Manrique), a psychotic cop masquerading as a secret admirer of Maria's who has his own agenda involving Max, and Maria's own secret crush, Carlos (Juan Diego Botto), her cute student pal who lives right next door, and confides in her about his latest romantic involvements, clueless to how she really feels about him. <br /><br />Just for spice, add a lesbian madam named Cristina (Bibi Andersen) who also has Max's number; a coterie of drag queens so over-the-top they make the girls from PRISCILLA, QUEEN OF THE DESERT seem downright genteel; sex that just avoids becoming triple X-rated porn, prodigious drug use, more sex and a murder investigation that will turn everyone's lives even more topsy-turvy...if that's possible.<br /><br />This arch spoof of all the sex-drug-and-drama gay genre films seems at times like a mess, but the writing is tight enough that you can follow all the plot twists, without getting as lost as some of the characters seem to be in their own little worlds. And though the DVD box trumpets the presence of Javier Bardem and Penelope Cruz, you better not blink if you don't want to miss them. Not that it matters - the cast is engaging throughout, and in the midst of all the ""Frenzy"" of the title are some gorgeous and striking scenes, such as Monica flouncing down a busy city street in French Renaissance attire and sunglasses, and David in a nude rooftop scene (don't ask - just watch for it.)<br /><br />Overall, one of the better non-Almodovar entries to the canon of gay-themed foreign films from the last decade.",unsup
"This is the saddest excuse for a film I have ever seen! What a piece of crap! This film has no plot at all. It can't decide if it's about a school play, two girls wanting to meet a rock star, or a teenager overcoming her urge to lie compulsively. I would have been more entertained watching a dog take a dump. This movie is utter garbage and should never see the light of day again. First off, the main character seems to be more of an antagonist than the real antagonist is. How is an audience member supposed to sympathize with a selfish, obsessive, ignorant liar? Lola goes throughout the movie doing nothing but complaining and lying while her only friend puts up with it. Carla, her enemy, is more likable than her. And that's the truth. The romantic interest is barely in the movie at all. It's like ""Hey, you were in this movie for like ten minutes, right? What's your name again? Let's end the movie with us kissing"". It's was idiotic. This is a comedy that isn't. Please do not waste your time or your money, this film is movie vomit.",unsup
"Comedy GOLD. I don't want to give any false notions by assigning a higher rating because this movie is truly bad. But it's bad in a good way! A few Dare-You-Not-To-Laugh moments: 1) When the guy in the pig mask shows up. 2) When the female lead does her little dance in front our hero while he works out. 3) The fight in the parking garage where the hero takes out a whole group of guys with what looks like a plastic broom handle.<br /><br />Rest assured there are plenty more moments of unintentional hilarity, but these you must discover for yourself. The only thing more hilarious is the fact that there is apparently a sequel. I'll have to track that one down. Bad movie fans rejoice!",unsup
"***SPOILERS*** ***SPOILERS*** This is exactly what you'd expect if you gave some thick teenage boys the money to make their own film - lots of pointless violent scenes, childish sex scenes, shallow characters and the simplest story possible. Oh yes, and there's a highly original gun battle scene near the end where the hero is alone and kills about a dozen adversaries. The original bit is that all their bullets somehow miss him completely, but he manages to shoot them all dead. Inspired, eh?",unsup
"Now, I watched this when I was hungover one Sunday and my auntie and uncle were visiting one day with my 2 cousins (one was 11, the other 9). We stuck on the TV and Passport To Paris had just started. My cousins both had said that they watch Two Of A Kind sometimes and I said they could watch the film if they liked. Since I was in no fit state to get up, I just stayed in the living room with them and ended up watching the film! I have to say, as a person who has no interest in those kinds of TV shows or films, I actually enjoyed it... it must have been the alcohol lol but I do admit, it would probably only appeal more to girls aged between 6 and 13, but it was a movie to pass the time. There's always a movie or a show that you don't think you'll like, but for a laugh, you enjoyed it.",neg
"People, please don't bother to watch this movie! This movie is bad! It's totally waste of time. I don't see any point here. It's a Stupid film with lousy plot and the acting is poor. I rather get myself beaten than watch this movie ever again.",neg
"This is based on Michael's life from 1983/4 till 2004. Flex Alexander did a good performance but looked nothing like Michael. I feel Michael was portrayed as a stupid person which I don't believe he was (even though he trusted the wrong people at times). I thought Flex Alexander looked Chinese when they made Michael look white. I think Latoya should of been portrayed in this, she was always pictured with her brother in the 80's. I never thought any of the supporting cast looked like their counterparts. There were some things that were inaccurate Lisa-Marie Presley's son looked about 4 in the wedding scene even though he was not yet 2 when Lisa and Michael got married. Also when Michael says to his mother Katherine he thinks he and Debbie should marry if she is carrying his child, it was Katherine's idea for the two to get married.",neg
"I don't see how anyone can give this film a good rating and to compare it favourably with True Romance is an insult to that movie and film-making in general. The plot is you're standard 'couple stumble across wads of cash and go on the run'. There's nothing new in this story but that is not what makes it a bad film.<br /><br />What makes this cringe-worthy viewing is the absolutely sloppy writing. The characters (all of them) are made to do such stupid things like leaving bags of cash wide open for all to see, not once, not twice, not thrice...And other things like buying a massively conspicuous getaway car, not locking a car with wads of cash in it. Our heroine in a maid's uniform with a massive and fresh gash on her head allowed to walk past a Police checkpoint who are on the look out for such a person.The list is absolutely endless, and there's even an apparently abandoned but fully functioning, rust and dereliction free power plant.<br /><br />I had given this 3/10 but now that I've written about it I realise that is too generous 2 is all it's worth despite the odd amusing reference to True Romance that has been slipped in.",unsup
"This movie has nothing to do with Robert Louis Stevenson's Treasure Island. Poorly put together with a terrible cast, and awful dialog. The actors can't even deliver a line with french accent.<br /><br />Lance has come a long way from being ""brilliant"" in Aliens. The people behind this load of poop had to be kidding. Too bad there are no funny lines in it.<br /><br />This is a plastic-bag with the label ""Instant pirates, just add crap"" This movie just hurts. Nothing more to say but to add this quote...<br /><br />""Patience my dear, we're going to an island. I'm sure there be plenty of bitches for all of us""",unsup
"PERHAPS SPOILER !! well, i ve seen it at the film festival in cologne and i have to say it s ridiculous ... sorry author and writer and ...whatever but it is the worst try making a good movie i ve ever seen ... if u ve got 5000 times the possibility to get away from your enemy and u don't do it .... its getting boring ... there are szenes in the movie witch gives u the impression that they are forgotten e.g. a szene in front of a security cam, they are asking for help and a somebody sees it and calles the police ... than there is a cut and .... NOTHING ??!!! ... the killer gets a shot in his head and 50 secs later he is behaving like nothing happened ... no its no zombie movie ... and finally the final ... the BIG END which we were promised .... hmmmm, lets say take a little guy who always wanted to give the world one of the best endings in history so badly that everything goes wrong .... im not going to vote ""1"" because the actress is beautiful ... ;)",neg
"Absolutely the very first film that scared me to death. I happened catch it when my older brother(r.i.p.) was watching it. It was on a black and white TV and not really a good picture but it got me interested. Shortly after, my folks bought a color set and, as luck would have it, The Million Dollar Movie was showing it one Sunday.<br /><br />I had forgotten most of the plot, but it did not take long to catch up...and I got so scared I had a hard time sleeping that night! I mean sure it was just a movie but it involved a creature that not only came from space, but you could not hear it, or see it...and once it got hold of you it was too late. Even now, after all this time it still sends a shiver up my spine. A true classic, and even better a classic that I have seen scare the pants off a new generation!<br /><br />Long live The Blob!",pos
"After seeing A Walk to Remember, I was confident that Mandy's new film will also be good, but it was rather disappointing. Within the 1.5-or-so-hour film, there were only a few 2-second laughs and nothing more.<br /><br />I also thought that Mandy will be singing in the film, but since she didn't, a prettier, more proportioned actress would have been more fit for the role. Same thing with her leading man.<br /><br />The only thing nice here is the Can We Still Be Friends revival in the soundtrack.<br /><br />4/10",unsup
"Nice try to put on screen books of my favorite author. It looks like director loves them too. Of course, events go too fast - the books are pretty thick, and the time for the TV series is strictly limited, nevertheless scenery is the good work too. Maybe characters are not quite as I think of them - Wolfe should be bigger (handsomer :)), and Archie should be a little more attractive, and Fritz little younger. Saul+Fred+Orrie are good, and Cremer is perfect. But it's the best effort of putting the books on screen I've seen. It's made with love and application.",unsup
"Before all of the present day knucklehead mash of mindless teenage movies, this intelligent, Oscar nominated (for best picture) film shows the last night of summer retreat for a group of young people in a small northern California town, one of whom is about to head back east to attend college. Richard Dreyfuss provides the intelligence, Ron Howard the aloof personality, Paul LeMat the muscle, and Charles Martin Smith the comic relief as the four main players in director George Lucas' first major breakthrough in movies before his adventure with the 'Star Wars' films began in 1977. 'American Graffiti' and 'Star Wars' are the only truly great films that Lucas has been involved with and 'American Graffiti' is shot like a documentary, edited with care, written with charm and performed with excellence by a cast that will always be remembered for this film that helped them launch careers that would take them to the top of their profession.",unsup
"If you were ever a fan of MTV""s ""The State,"" then these three guys will be familiar to you. But even if you only stumbled upon them via the internet like I did, you will soon come to appreciate their unique brand of comedy.<br /><br />Born out of their stand up comedy trio, 'Stella', Michael Ian Black, Michael Showalter and David Wain produced these brilliant vignettes of surreal comedy to display at their shows, and now after being available only to download from two websites, they appear in pristine glory on one DVD.<br /><br />Think comedy sketch show sans censorship, and you'd be halfway there. No stone of decency is left unturned. But for those who like their comedy rude, self-indulgent and bordering on puerile, (and I mean that in the most flattering way) this is the DVD for you!<br /><br />I think it's worth the money for the commentary from the two Michaels and David alone, you can't help but take a liking to them as they explain their actions, cringe at their own antics with sex toys and by turn pat each other on the back and hurl abuse.<br /><br />Fantastic.<br /><br />It must say something for the appeal of Stella that the likes of Julie Bowen and Paul Rudd are willing to throw themselves into the action so fearlessly. And you should follow their fine example, throw preconceptions to the wind, and prepare to laugh yourself sick.",pos
"Coming-of-age piece set in small town America during WWII. Sean Penn has seldom been so youthfully exuberant and amiable playing a young working-class man about to go off to war, finding love for the first time with a sweet lass he presumes is wealthy (""a Gatsby girl""). Richard Benjamin's direction is sensitive and breezy, and Elizabeth McGovern is a good romantic match for Penn (though sometimes she talks down to him, like a big sister might). Nicolas Cage is also fine as Sean's goof-off buddy, yet the slim screenplay hasn't enough meat on its bones and the middle portion of the film goes around in circles. The period flavor has been captured with non-showy flair, and Penn's exceptional performance is winning, making the film a nearly-satisfying nostalgic drama. *** from ****",unsup
